40.00
10/Sep/2025	14:53:39	8000
2.00	40.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9	Channel 10	Channel 11	Channel 12	Channel 13	Channel 14
517299.09375	538507.75	-34897.93359375	163.414306640625	-115.39599609375	95.9767608642578	-73.0217056274414	56.2723808288574	161.040802001953	-126.468788146973	-114.148750305176	83.7588348388672	-153.909896850586	-442.46728515625
517206.71875	514714.9375	-31472.65234375	-541.866088867188	-109.528770446777	113.981735229492	-59.7718086242676	40.5470733642578	173.656463623047	-74.3112335205078	-165.411880493164	103.153594970703	-130.580062866211	-415.074493408203
517310.15625	527238.375	-11477.4580078125	-2061.58642578125	-104.688514709473	101.696685791016	-74.3115386962891	36.807975769043	190.700134277344	-37.713981628418	-158.781875610352	66.7066421508789	-116.255668640137	-378.405364990234
517792.125	523385.59375	6013.01171875	-3389.69140625	-132.611846923828	122.583808898926	-52.4690437316895	59.360034942627	196.228454589844	13.0747032165527	-220.639038085938	31.2557220458984	-125.25537109375	-396.115783691406
517831.28125	521758.875	5846.2763671875	-6249.1064453125	-147.732238769531	102.689796447754	3.282879114151	78.0941925048828	176.772689819336	37.5893783569336	-276.964630126953	41.6038780212402	-114.415756225586	-373.962371826172
517939.5	527356.4375	-5316.45263671875	-15801.306640625	-154.202056884766	120.165412902832	-10.0694618225098	82.2902297973633	189.037963867188	6.72279930114746	-280.217864990234	23.4834976196289	-89.5374755859375	-327.032257080078
518002.125	521183.15625	-6980.6591796875	-27663.9296875	-185.973098754883	116.703765869141	0.595756053924561	99.4543762207031	187.730590820312	52.535572052002	-314.474365234375	-4.44549369812012	-119.540245056152	-302.3828125
517702.59375	526538.125	8621.15625	-27830.966796875	-175.027938842773	98.6451416015625	16.7562808990479	101.182029724121	155.833343505859	59.4759368896484	-351.468658447266	-18.9144153594971	-130.418853759766	-257.876647949219
518259.3125	523223.21875	30791.58984375	-24806.033203125	-161.433319091797	115.090873718262	50.6300430297852	112.772117614746	139.552474975586	22.8372325897217	-360.323364257812	-11.5453081130981	-103.987281799316	-252.880172729492
517511.875	523797.5625	47554.71875	-29428.158203125	-149.997573852539	67.5340270996094	109.434394836426	149.582641601562	119.481941223145	46.6530494689941	-367.295196533203	-10.1789112091064	-119.740013122559	-268.026031494141
518283.65625	526235.5	55745.375	-36142.8046875	-140.992172241211	86.9602355957031	104.894142150879	176.464813232422	136.743286132812	32.8973388671875	-395.028533935547	-6.70703268051147	-114.097663879395	-256.9716796875
517733.53125	520974.6875	57746.6328125	-41897.91796875	-132.857299804688	102.485321044922	115.656608581543	196.490875244141	110.261581420898	40.7934112548828	-405.697845458984	-11.1424198150635	-63.3108558654785	-273.018096923828
517769.15625	528229.3125	56937.1875	-34679.4453125	-105.898147583008	60.6326179504395	138.581298828125	172.36897277832	70.6389999389648	78.4066467285156	-413.715789794922	-1.36412382125854	-24.6699314117432	-274.856597900391
518543.96875	520075.5625	52656.5078125	-12157.40625	-101.572242736816	65.1267471313477	145.334899902344	176.449005126953	77.3629913330078	82.0961151123047	-429.694274902344	32.8406944274902	15.5679397583008	-261.411743164062
516647.34375	525590.625	39308.91015625	12303.6337890625	-73.5228729248047	44.3393363952637	141.035461425781	194.99543762207	30.5087490081787	95.3675308227539	-413.461975097656	41.7356224060059	43.6795806884766	-271.400695800781
