36.00
10/Sep/2025	14:53:39	8000
2.00	36.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9	Channel 10	Channel 11	Channel 12	Channel 13	Channel 14	Channel 15	Channel 16	Channel 17	Channel 18	Channel 19	Channel 20	Channel 21	Channel 22
524132.5	528912.5625	537.217041015625	-577.558837890625	386.645172119141	176.388122558594	494.310516357422	-496.405090332031	123.160263061523	-184.061431884766	-34.5780181884766	701.8681640625	259.563262939453	256.334655761719	251.876480102539	246.6572265625	-764.2978515625	215.41911315918	-204.497344970703	76.7760314941406	-172.260986328125	419.810607910156
525062.6875	528937.3125	333.122406005859	-2088.19409179688	352.554626464844	152.171203613281	509.762603759766	-528.633911132812	112.619804382324	-163.839965820312	-71.7290573120117	726.297790527344	205.344390869141	262.599334716797	324.989562988281	247.217163085938	-737.598205566406	208.21501159668	-161.388702392578	132.204559326172	-195.912353515625	406.033569335938
524623.8125	528840.6875	2957.96752929688	-5351.7744140625	373.429077148438	80.93505859375	483.836791992188	-491.824432373047	105.136741638184	-152.18049621582	-102.211380004883	792.897583007812	163.127197265625	268.301910400391	384.171264648438	266.887573242188	-707.946411132812	189.518585205078	-159.07585144043	187.110382080078	-232.070739746094	381.416809082031
524862.8125	528774.6875	6558.98583984375	-9296.9384765625	364.267456054688	65.4510192871094	478.210479736328	-459.501342773438	123.830047607422	-206.535339355469	-88.6441879272461	742.622131347656	145.399658203125	203.968688964844	491.593902587891	262.669067382812	-693.987915039062	192.197219848633	-132.076690673828	188.841201782227	-231.016250610352	343.886932373047
524899.5625	529247.75	10753.7587890625	-13825.130859375	382.605133056641	105.077423095703	465.172332763672	-445.970031738281	116.89729309082	-209.013748168945	-77.4998016357422	643.842468261719	133.038818359375	206.614227294922	568.0869140625	239.114868164062	-638.900817871094	192.567184448242	-124.857841491699	220.651153564453	-253.533218383789	313.53173828125
524724	529809.375	7920.58056640625	-17340.845703125	426.150299072266	138.813278198242	455.076812744141	-408.122467041016	139.403564453125	-239.584411621094	-74.1899185180664	543.860534667969	118.996681213379	214.94953918457	646.330078125	264.851959228516	-580.370422363281	196.496932983398	-132.672927856445	213.50617980957	-244.677658081055	273.638885498047
524942.5625	528952.8125	-5459.69580078125	-17077.001953125	386.542053222656	215.223052978516	428.006439208984	-403.858612060547	159.464172363281	-274.08447265625	-67.2531509399414	358.664581298828	120.582901000977	144.467666625977	663.257080078125	258.638000488281	-514.840698242188	181.51318359375	-94.5128936767578	193.330917358398	-206.142486572266	255.240051269531
525074.625	530336.9375	-9960.236328125	-13835.2109375	344.881072998047	298.856262207031	403.441284179688	-395.273376464844	155.71630859375	-299.520660400391	-56.3906173706055	198.603179931641	127.746566772461	79.5694198608398	648.915344238281	248.662963867188	-380.683654785156	183.458419799805	-64.9241180419922	160.306289672852	-178.491729736328	256.511901855469
525066.4375	528801.25	652.774230957031	-11796.404296875	292.150268554688	363.233520507812	394.678009033203	-363.935150146484	142.350601196289	-359.017913818359	-18.1142330169678	71.6966934204102	138.896530151367	2.36323285102844	674.533081054688	266.522674560547	-224.997085571289	179.152908325195	-22.6731586456299	42.1884574890137	-123.451667785645	247.536361694336
525393.25	529703.9375	2239.29760742188	-13353.83203125	239.123916625977	399.250457763672	392.932556152344	-365.835510253906	153.605804443359	-417.366638183594	-21.8414936065674	-51.8151092529297	155.796905517578	-33.782901763916	649.751403808594	261.091918945312	-92.2120819091797	169.643264770508	-16.3890705108643	-76.7407989501953	-79.9858551025391	235.245071411133
